url,fid,name,nick,birth_date,height,weight,association,class,locality,country,gender,age
/fighter/Johnny-Bedford-19717,19717,Johnny Bedford,Brutal,1983-01-06,69.0,135.0,Fitness Fight Factory,Bantamweight,"Fort Worth, Texas",United States,Male,42
/fighter/Tor-Troeng-6850,6850,Tor Troeng,The Hammer,1983-01-25,74.0,184.0,Renyi Fight Camp,Middleweight,Umea,Sweden,Male,42
/fighter/Eugene-Jackson-222,222,Eugene Jackson,The Wolf,1970-12-31,68.0,185.0,Gladiators Training Academy,Middleweight,"East Palo Alto, California",United States,Male,54
/fighter/Jorge-Patino-1015,1015,Jorge Patino,Macaco,1973-05-08,68.0,155.0,Macaco Gold Team,Lightweight,"Houston, Texas",United States,Male,52
/fighter/Thomas-de-Almeida-87865,87865,Thomas Almeida,Thominhas,1991-07-31,67.0,135.0,Chute Boxe,Bantamweight,"Sao Paulo, Sao Paulo",Brazil,Male,33
/fighter/james-irvin-7780,7780,James Irvin,The Sandman,1978-09-12,74.0,185.0,Reign MMA,Middleweight,"Citrus Heights, California",United States,Male,46
/fighter/Rousimar-Palhares-16286,16286,Rousimar Palhares,Toquinho,1980-02-20,68.0,170.0,Team Nogueira,Welterweight,"Dores do Indaia, Minas Gerais",Brazil,Male,45
/fighter/Dave-Menne-245,245,Dave Menne,The Warrior,1974-07-29,70.0,185.0,Menne Combat Academy,Middleweight,"Minneapolis, Minnesota",United States,Male,50
/fighter/Martin-Kampmann-5344,5344,Martin Kampmann,Hitman,1982-04-17,72.0,170.0,Xtreme Couture,Welterweight,Aarhus,Denmark,Male,43
/fighter/Hayato-Sakurai-432,432,Hayato Sakurai,Mach,1975-08-24,67.0,168.0,Mach Dojo,Welterweight,Ibaraki,Japan,Male,49
/fighter/Chris-Wilson-9281,9281,Chris Wilson,The Professor,1977-06-07,73.0,155.0,CW Combat Sports,Lightweight,"Ribeirao Preto, Sao Paulo",Brazil,Male,47
/fighter/Gabriel-Benitez-25733,25733,Gabriel Benitez,Moggly,1988-06-15,68.0,145.0,Entram Gym,Featherweight,"Tijuana, Baja California",Mexico,Male,36
/fighter/Dustin-Neace-13599,13599,Dustin Neace,The Beast,1986-09-12,69.0,146.0,Damage Incorporated,Featherweight,"Indianapolis, Indiana",United States,Male,38
/fighter/John-Gunderson-7018,7018,John Gunderson,Guns,1979-01-05,69.0,145.0,Syndicate MMA,Featherweight,"Houston, Texas",United States,Male,46
/fighter/Carlos-Newton-7,7,Carlos Newton,The Ronin,1976-08-17,69.0,174.0,Warrior MMA Fight Team,Middleweight,"Newmarket, Ontario",Canada,Male,48
/fighter/Dennis-Hallman-275,275,Dennis Hallman,Superman,1975-12-02,69.0,181.0,Victory Athletics,Middleweight,"Yelm, Washington",United States,Male,49
/fighter/Brandon-Melendez-10515,10515,Brandon Melendez,The Murderer,1983-03-24,70.0,170.0,Elite Performance,Welterweight,"Bountiful, Utah",United States,Male,42
/fighter/Luigi-Fioravanti-12199,12199,Luigi Fioravanti,The Italian Tank,1981-01-22,69.0,183.0,Flawless MMA,Middleweight,"St. Louis, Missouri",United States,Male,44
/fighter/Marco-Ruas-120,120,Marco Ruas,The King of the Streets,1961-01-23,73.0,210.0,Ruas Vale Tudo,Heavyweight,Rio De Janeiro,Brazil,Male,64
/fighter/Emmanuel-Yarborough-39,39,Emmanuel Yarborough,Manny,1964-09-05,80.0,600.0,Freelance,Super Heavyweight,"Rahway, New Jersey",United States,Male,60
/fighter/Josh-Sampo-66883,66883,Josh Sampo,The Gremlin,1984-07-24,64.0,125.0,Team Oyama,Flyweight,"Lindenwood, Missouri",United States,Male,40
/fighter/Razak-Al-Hassan-23326,23326,Razak Al-Hassan,Razor,1982-05-14,75.0,205.0,Roufusport,Light Heavyweight,"Milwaukee, Wisconsin",United States,Male,43
/fighter/Don-Frye-124,124,Don Frye,The Predator,1965-11-23,73.0,210.0,Team Frye,Heavyweight,"Sierra Vista, Arizona",United States,Male,59
/fighter/Brian-Johnston-137,137,Brian Johnston,Fury,1968-07-28,76.0,222.0,American Kickboxing Academy,Heavyweight,"San Jose, California",United States,Male,56
/fighter/Roger-Huerta-10089,10089,Roger Huerta,El Matador,1983-05-20,69.0,155.0,Tiger Muay Thai,Lightweight,"Austin, Texas",United States,Male,41
/fighter/Ikuhisa-Minowa-250,250,Ikuhisa Minowa,Minowaman,1976-01-12,69.0,185.0,Kuma Gym,Middleweight,"Nagoya, Aichi",Japan,Male,49
/fighter/Gabe-Ruediger-5542,5542,Gabe Ruediger,Godzilla,1977-08-29,70.0,155.0,PKG,Lightweight,"Rancho Cucamonga, California",United States,Male,47
/fighter/Diego-Saraiva-9534,9534,Diego Saraiva,The Octopus,1982-04-23,66.0,149.0,Team Octopus,Lightweight,"Atlanta, Georgia",United States,Male,43
/fighter/Darren-Uyenoyama-4679,4679,Darren Uyenoyama,BC,1979-10-15,66.0,125.0,Faito Tamashii Combat Club,Flyweight,"San Francisco, California",United States,Male,45
/fighter/Ivan-Menjivar-993,993,Ivan Menjivar,Pride of El Salvador,1982-05-30,66.0,135.0,Tristar Gym,Bantamweight,La Paz,El Salvador,Male,42
/fighter/Derrick-Lewis-59284,59284,Derrick Lewis,The Black Beast,1985-02-07,75.0,264.0,Silverback Fight Club,Heavyweight,"Houston, Texas",United States,Male,40
/fighter/Moti-Horenstein-139,139,Moti Horenstein,The Hammer,1964-03-23,73.0,205.0,Moti Horenstein MMA,Light Heavyweight,"Spring Valley, New York",United States,Male,61
/fighter/Dustin-Pague-39781,39781,Dustin Pague,The Disciple,1987-08-05,69.0,152.0,Disciple MMA,Lightweight,"Harrisburg, Pennsylvania",United States,Male,37
/fighter/Aisling-Daly-25245,25245,Aisling Daly,Ais the Bash,1987-12-24,63.0,116.0,SBG Ireland,Strawweight,"Dublin, Leinster",Ireland,Female,37
/fighter/Tina-Lahdemaki-70795,70795,Tina Lahdemaki,Jelly Bean,1988-05-28,62.0,115.0,RNC Sport Club,Strawweight,"Hyvinkaa, Uusimaa",Finland,Female,36
/fighter/Jay-Hieron-9267,9267,Jay Hieron,The Thoroughbred,1976-07-29,71.0,170.0,Xtreme Couture,Welterweight,"Long Island, New York",United States,Male,48
/fighter/Sergio-Moraes-21343,21343,Sergio Moraes,The Panther,1982-07-23,72.0,170.0,Evolucao Thai,Welterweight,"Sao Paulo, Sao Paulo",Brazil,Male,42
/fighter/Rick-Story-25989,25989,Rick Story,The Horror,1984-08-28,70.0,170.0,MMA Lab,Welterweight,"Tacoma, Washington",United States,Male,40
/fighter/Corey-Hill-23864,23864,Corey Hill,The Real Deal,1978-10-03,76.0,168.0,KO Evolution,Welterweight,"Brookfield, Florida",United States,Male,46
/fighter/Mike-Wilkinson-50586,50586,Mike Wilkinson,The Warrior,1987-09-15,68.0,145.0,Atherton Submission Wrestling,Featherweight,"Leigh, Wigan",England,Male,37
/fighter/Jordan-Mein-6749,6749,Jordan Mein,Young Gun,1989-10-10,71.0,170.0,Canadian Martial Arts Centre,Welterweight,"Lethbridge, Alberta",Canada,Male,35
/fighter/Joao-Zeferino-17577,17577,Joao Zeferino,The Brazilian Samurai,1986-01-15,71.0,155.0,Rangel Farias Team,Lightweight,"Florianopolis, Santa Catarina",Brazil,Male,39
/fighter/Robert-Whittaker-45132,45132,Robert Whittaker,The Reaper,1990-12-20,71.0,185.0,PMA Super Martial Arts Centre,Middleweight,"Sydney, New South Wales",Australia,Male,34
/fighter/Antonio-Carvalho-5346,5346,Antonio Carvalho,Pato,1979-05-30,68.0,145.0,Bruckmann Martial Arts,Featherweight,"Toronto, Ontario",Canada,Male,45
/fighter/Ray-Borg-84752,84752,Ray Borg,The Tazmexican Devil,1993-08-04,64.0,125.0,Fit NHB,Flyweight,"Albuquerque, New Mexico",United States,Male,31
/fighter/Mike-Swick-5199,5199,Mike Swick,Quick,1979-06-19,73.0,170.0,AKA Thailand,Welterweight,"San Jose, California",United States,Male,45
/fighter/Colin-Fletcher-34621,34621,Colin Fletcher,Freakshow,1983-01-08,74.0,170.0,Unity Gym,Welterweight,"Sunderland, Tyne and Wear",England,Male,42
/fighter/Mark-Munoz-22411,22411,Mark Munoz,The Filipino Wrecking Machine,1978-02-09,72.0,185.0,Reign MMA,Middleweight,"Mission Viejo, California",United States,Male,47
/fighter/Krzysztof-Soszynski-9178,9178,Krzysztof Soszynski,The Polish Experiment,1977-08-02,73.0,205.0,Reign MMA,Light Heavyweight,"Winnipeg, Manitoba",Canada,Male,47
/fighter/Yuki-Kondo-263,263,Yuki Kondo,Sora,1975-07-17,71.0,170.0,PANCRASEism,Welterweight,"Nagaoka, Niigata",Japan,Male,49
/fighter/Erik-Perez-35509,35509,Erik Perez,El Goyito,1989-11-19,68.0,135.0,Jackson-Wink MMA,Bantamweight,Monterrey,Mexico,Male,35
/fighter/Edwin-Figueroa-22490,22490,Edwin Figueroa,El Feroz,1984-07-31,67.0,135.0,Mohler MMA,Bantamweight,"McKinney, Texas",United States,Male,40
/fighter/Santiago-Ponzinibbio-64593,64593,Santiago Ponzinibbio,Gente Boa,1986-09-26,72.0,170.0,Team Nogueira,Welterweight,La Plata,Argentina,Male,38
/fighter/Jared-Papazian-33531,33531,Jared Papazian,The Jackhammer,1988-02-01,68.0,135.0,Team Hayastan,Bantamweight,"West Hills, California",United States,Male,37
/fighter/Jared-Rosholt-76763,76763,Jared Rosholt,The Big Show,1986-08-04,74.0,240.0,Team Takedown,Heavyweight,"Arlington, Texas",United States,Male,38
/fighter/Jessica-Eye-39575,39575,Jessica Eye,Evil,1986-07-27,66.0,135.0,Strong Style Fight Team,Bantamweight,"Cleveland, Ohio",United States,Female,38
/fighter/Chico-Camus-42850,42850,Chico Camus,King,1985-01-26,66.0,125.0,Roufusport,Flyweight,"Milwaukee, Wisconsin",United States,Male,40
/fighter/Lance-Gibson-246,246,Lance Gibson,Fearless,1970-11-20,69.0,185.0,Gibson Kickboxing & Pankration,Middleweight,"Port Moody, British Columbia",Canada,Male,54
/fighter/Oleg-Taktarov-47,47,Oleg Taktarov,The Russian Bear,1967-08-26,72.0,210.0,Freelance,Heavyweight,Nizhny Novgorod,Russia,Male,57
/fighter/Randa-Markos-75417,75417,Randa Markos,Quiet Storm,1985-08-10,65.0,115.0,TriStar Gym,Strawweight,"Windsor, Ontario",Canada,Female,39
/fighter/Angela-Magana-21720,21720,Angela Magana,Your Majesty,1983-08-02,64.0,115.0,Team Four Corners,Strawweight,"Farmington, New Mexico",United States,Female,41
/fighter/Gilbert-Melendez-5545,5545,Gilbert Melendez,El Nino,1982-04-12,69.0,153.0,Skrap Pack,Lightweight,"Santa Ana, California",United States,Male,43
/fighter/Lyman-Good-14207,14207,Lyman Good,Cyborg,1985-05-26,72.0,170.0,Team Tiger Schulmann,Welterweight,"New York City, New York",United States,Male,39
/fighter/Ruslan-Magomedov-74434,74434,Ruslan Magomedov,Leopard,1986-11-26,75.0,249.0,Fight Club Berkut,Heavyweight,Dagestan,Russia,Male,38
/fighter/Jorge-Lopez-23271,23271,Jorge Lopez,Lil' Monster,1988-11-21,70.0,170.0,Wand Fight Team,Welterweight,"Las Vegas, Nevada",United States,Male,36
/fighter/Pete-Sell-7795,7795,Pete Sell,Drago,1982-08-25,71.0,179.0,Serra-Longo Fight Team,Middleweight,"Bay Shore, New York",United States,Male,42
/fighter/Chuck-ONeil-15855,15855,Chuck O'Neil,Cold Steel,1985-09-22,74.0,185.0,Mass BJJ,Middleweight,"Bourne, Massachusetts",United States,Male,39
/fighter/Neil-Grove-23219,23219,Neil Grove,Goliath,1971-01-18,78.0,264.0,Daigaku Karate Kai London,Heavyweight,London,England,Male,54
/fighter/Branden-Lee-Hinkle-437,437,Branden Lee Hinkle,The Iron Lion,1973-07-29,74.0,230.0,Hammer House,Heavyweight,"Jefferson, Ohio",United States,Male,51
/fighter/Pat-Barry-33342,33342,Pat Barry,HD,1979-07-07,71.0,237.0,Team Death Clutch,Heavyweight,"New Orleans, Louisiana",United States,Male,45
/fighter/Charlie-Brenneman-23403,23403,Charlie Brenneman,The Spaniard,1981-02-09,70.0,155.0,AMA Fight Club,Lightweight,"Hollidaysburg, Pennsylvania",United States,Male,44
/fighter/Lewis-Gonzalez-84278,84278,Lewis Gonzalez,Lethal,1987-09-19,70.0,174.0,MMAGOLD Fight Team,Middleweight,"Turlock, California",United States,Male,37
/fighter/Antonio-McKee-515,515,Antonio McKee,Mandingo,1970-03-12,68.0,155.0,Bodyshop Fitness Team,Lightweight,"Lakewood, California",United States,Male,55
/fighter/Trevor-Smith-51113,51113,Trevor Smith,Hot Sauce,1981-01-05,75.0,185.0,Ring Demon Jiu-Jitsu,Middleweight,"Tukwila, Washington",United States,Male,44
/fighter/Francis-Carmont-9798,9798,Francis Carmont,Limitless,1981-11-10,72.0,170.0,Renzo Gracie Jiu-Jitsu,Welterweight,"Jackson, New Jersey",United States,Male,43
/fighter/Nick-Catone-23006,23006,Nick Catone,The Jersey Devil,1981-09-01,72.0,173.0,Nick Catone MMA Academy,Middleweight,"Englewood, New Jersey",United States,Male,43
/fighter/Alan-Belcher-10967,10967,Alan Belcher,The Talent,1984-04-24,74.0,185.0,Roufusport,Middleweight,"Biloxi, Mississippi",United States,Male,41
/fighter/Luke-Barnatt-56567,56567,Luke Barnatt,Bigslow,1988-04-13,78.0,185.0,Tsunami Gym,Middleweight,"Barking, Essex",England,Male,37
/fighter/Hyun-Gyu-Lim-21040,21040,Hyun Gyu Lim,The Ace,1985-01-16,74.0,170.0,Korean Top Team,Welterweight,Seoul,South Korea,Male,40
/fighter/Gerald-Strebendt-2327,2327,Gerald Strebendt,The Finishing Machine,1979-03-01,69.0,155.0,10th Planet Jiu-Jitsu,Lightweight,"Los Angeles, California",United States,Male,46
/fighter/Kajan-Johnson-5615,5615,Kajan Johnson,Ragin,1984-04-21,71.0,155.0,Tristar Gym,Lightweight,"Burns Lake, British Columbia",Canada,Male,41
/fighter/Tony-Fryklund-168,168,Tony Fryklund,The Freak,1971-03-26,72.0,155.0,Militech Fighting Systems,Lightweight,"Boston, Massachusetts",United States,Male,54
/fighter/Alex-Karalexis-11941,11941,Alex Karalexis,T-Rex,1977-09-20,68.0,170.0,Team Sityodtong,Welterweight,"Boston, Massachusetts",United States,Male,47
/fighter/Brad-Blackburn-2920,2920,Brad Blackburn,Bad,1977-05-25,70.0,169.0,Victory Athletics,Welterweight,"Seattle, Washington",United States,Male,47
/fighter/Paul-Sass-23531,23531,Paul Sass,Sassangle,1988-08-04,73.0,155.0,Team Kaobon,Lightweight,Liverpool,England,Male,36
/fighter/James-Krause-31766,31766,James Krause,The James Krause,1986-06-04,74.0,155.0,Glory MMA and Fitness,Lightweight,"Lee's Summit, Missouri",United States,Male,38
/fighter/Ramiro-Hernandez-26934,26934,Ramiro Hernandez,Junior,1986-07-22,69.0,145.0,Miletich Fighting Systems,Featherweight,"Muscatine, Iowa",United States,Male,38
/fighter/Eric-Wisely-25320,25320,Eric Wisely,Little Lee,1984-07-25,68.0,160.0,Team Conquest,Welterweight,"Clinton, Iowa",United States,Male,40
/fighter/Phil-Johns-282,282,Phil Johns,Little Giant,1970-12-31,62.0,160.0,Silverbacks Vale Tudo,Welterweight,"Canton, Illinois",United States,Male,54
/fighter/Tae-Hyun-Bang-23167,23167,Tae Hyun Bang,The Supernatural,1983-04-15,69.0,156.0,Korean Top Team,Lightweight,Seoul,South Korea,Male,42
/fighter/Johnny-Eduardo-426,426,Johnny Eduardo,Pretinho,1980-08-03,67.0,135.0,Nova Uniao,Bantamweight,"Duque de Caxias, Rio de Janeiro",Brazil,Male,44
/fighter/Eddie-Yagin-2825,2825,Eddie Yagin,The Filipino Phenom,1979-03-23,66.0,145.0,Kong Submission Academy,Featherweight,"Honolulu, Hawaii",United States,Male,46
/fighter/Cameron-Dollar-25531,25531,Cameron Dollar,The Money Man,1987-05-12,71.0,145.0,Colorado Fight Factory,Featherweight,"Colorado Springs, Colorado",United States,Male,38
/fighter/Chris-Clements-13469,13469,Chris Clements,The Menace,1976-02-09,70.0,170.0,Adrenaline Training Center,Welterweight,"Chatam, Ontario",Canada,Male,49
/fighter/Luke-Caudillo-7406,7406,Luke Caudillo,Lil' Hulk,1980-11-30,67.0,155.0,Grudge Training Center,Lightweight,"North Platte, Nebraska",United States,Male,44
/fighter/Sean-Pierson-573,573,Sean Pierson,The Punisher,1976-03-10,73.0,170.0,Tap Star,Welterweight,"Toronto, Ontario",Canada,Male,49
/fighter/Ian-Loveland-13793,13793,Ian Loveland,The Barn Owl,1983-09-07,68.0,135.0,Sports Lab,Bantamweight,"Portland, Oregon",United States,Male,41
/fighter/Ryan-Roberts-19761,19761,Ryan Roberts,Are You Ready?,1978-07-16,66.0,139.0,Disorderly Conduct,Featherweight,"Omaha, Nebraska",United States,Male,46
/fighter/William-Macario-69624,69624,William Macario,Patolino,1991-07-01,71.0,170.0,Pejor,Welterweight,"Rio de Janeiro, Rio de Janeiro",Brazil,Male,33
/fighter/Mark-Holst-14862,14862,Mark Holst,Boots,1985-08-14,72.0,169.0,OAMA,Welterweight,"Ottawa, Ontario",Canada,Male,39
/fighter/Francisco-Rivera-11908,11908,Francisco Rivera,Cisco,1981-10-08,68.0,135.0,All In MMA,Bantamweight,"Buena Park, California",United States,Male,43
/fighter/Andy-Ogle-42659,42659,Andy Ogle,The Little Axe,1989-02-16,69.0,144.0,Team Kaobon,Featherweight,Sunderland,England,Male,36
/fighter/Corey-Anderson-171723,171723,Corey Anderson,Beastin 25/8,1989-09-22,75.0,205.0,The Kennel Fight Club,Light Heavyweight,"Rockton, Illinois",United States,Male,35
/fighter/Roman-Salazar-24790,24790,Roman Salazar,El Gallito,1988-02-21,67.0,135.0,Fight Ready,Bantamweight,"Scottsdale, Arizona",United States,Male,37
/fighter/Benji-Radach-2294,2294,Benji Radach,The Razor,1979-04-05,70.0,185.0,Reign MMA,Middleweight,"Castlerock, Washington",United States,Male,46
/fighter/Rodolfo-Rubio-Perez-31897,31897,Rodolfo Rubio Perez,Fito,1987-01-29,65.0,145.0,Entram Gym,Featherweight,"Mexico City, Federal District",Mexico,Male,38
/fighter/Rashid-Magomedov-41524,41524,Rashid Magomedov,Highlander,1984-05-14,69.0,155.0,Gorec,Lightweight,"Makhachkala, Dagestan",Russia,Male,41
/fighter/Jesse-Bongfeldt-6809,6809,Jesse Bongfeldt,Water,1980-08-28,72.0,185.0,Canadian Martial Arts Centre,Middleweight,"Kenora, Ontario",Canada,Male,44
/fighter/Ryan-McGillivray-18533,18533,Ryan McGillivray,The Kid,1986-09-27,71.0,170.0,Jackson-Wink MMA,Welterweight,"Edmonton, Alberta",Canada,Male,38
/fighter/Roger-Bowling-23052,23052,Roger Bowling,Relentless,1982-12-05,68.0,155.0,Team Vision,Lightweight,"Cincinnati, Ohio",United States,Male,42
/fighter/Rodney-Wallace-33343,33343,Rodney Wallace,Sho Nuff the Master,1981-11-21,69.0,205.0,Team R.O.C. Charlotte,Light Heavyweight,"Bamberg, South Carolina",United States,Male,43
/fighter/David-Heath-11483,11483,David Heath,The Headhunter,1976-10-02,71.0,203.0,Absolute Combat Alliance,Light Heavyweight,"Tulsa, Oklahoma",United States,Male,48
/fighter/Chris-Saunders-7358,7358,Chris Saunders,The So Cal Kid,1986-03-11,68.0,155.0,All In MMA,Lightweight,"Buena Park, California",United States,Male,39
/fighter/Chuck-O'Neil-15855,15855,Chuck O'Neil,Cold Steel,1985-09-22,74.0,185.0,Mass BJJ,Middleweight,"Bourne, Massachusetts",United States,Male,39
/fighter/Jim-Alers-36581,36581,Jim Alers,The Beast,1986-10-14,69.0,145.0,Tough as Nails MMA,Featherweight,"Orlando, Florida",United States,Male,38
/fighter/Yosdenis-Cedeno-47066,47066,Yosdenis Cedeno,Pink Panther,1985-02-12,68.0,155.0,Blackzillians,Lightweight,Havana,Cuba,Male,40
/fighter/Sean-McCorkle-19640,19640,Sean McCorkle,Big Sexy,1976-07-17,79.0,312.0,Team James Clingerman,Super Heavyweight,"Indianapolis, Indiana",United States,Male,48
/fighter/Jerrod-Sanders-48156,48156,Jerrod Sanders,J-Reazie,1980-10-01,68.0,135.0,American Top Team OKC,Bantamweight,"Oklahoma City, Oklahoma",United States,Male,44
/fighter/Shawn-Jordan-45624,45624,Shawn Jordan,The Savage,1984-10-21,72.0,251.0,American Top Team,Heavyweight,"Baton Rouge, Louisiana",United States,Male,40
/fighter/Jessamyn-Duke-71307,71307,Jessamyn Duke,The Gun,1986-06-24,71.0,136.0,CSW,Bantamweight,"Richmond, Kentucky",United States,Female,38
/fighter/Alex-White-55954,55954,Alex White,The Spartan,1988-10-22,72.0,146.0,Team Destruction,Featherweight,"Fredericktown, Missouri",United States,Male,36
/fighter/Damon-Jackson-113767,113767,Damon Jackson,The Leech,1988-08-08,71.0,145.0,Octagon MMA,Featherweight,"Dallas, Texas",United States,Male,36
/fighter/Alptekin-Ozkilic-73826,73826,Alptekin Ozkilic,The Turkish Delight,1986-03-27,65.0,125.0,Bellmore Kickboxing Academy,Flyweight,"Long Island, New York",United States,Male,39
/fighter/Justin-Salas-16180,16180,Justin Salas,J-Bomb,1982-03-13,68.0,155.0,Grudge Training Center,Lightweight,"Wheat Ridge, Colorado",United States,Male,43
/fighter/Tony-DeSouza-487,487,Tony DeSouza,The Peruvian Savage,1974-07-26,72.0,169.0,Millennia MMA,Welterweight,Cuzco,Peru,Male,50
/fighter/Jonathan-Goulet-4120,4120,Jonathan Goulet,The Road Warrior,1979-07-13,72.0,169.0,Team Legion,Welterweight,"Victoriaville, Quebec",Canada,Male,45
/fighter/Tiago-dos-Santos-e-Silva-78479,78479,Tiago dos Santos e Silva,Trator,1987-04-12,70.0,155.0,Team Nogueira,Lightweight,"Almeirim, Para",Brazil,Male,38
/fighter/Heather-Clark-67132,67132,Heather Clark,Hurricane,1980-09-19,66.0,115.0,Syndicate MMA,Strawweight,"Albuquerque, New Mexico",United States,Female,44
/fighter/Tecia-Torres-85096,85096,Tecia Torres,The Tiny Tornado,1989-08-16,61.0,115.0,American Top Team,Strawweight,"Fort Lauderdale, Florida",United States,Female,35
/fighter/Charles-McCarthy-7987,7987,Charles McCarthy,Chainsaw,1980-08-06,70.0,185.0,American Top Team,Middleweight,"Miami, Florida",United States,Male,44
/fighter/Scott-Holtzman-78210,78210,Scott Holtzman,Hot Sauce,1983-09-30,69.0,155.0,Shield Systems,Lightweight,"Knoxville, Tennessee",United States,Male,41
/fighter/Jeff-Curran-770,770,Jeff Curran,Big Frog,1977-09-02,66.0,135.0,Team Curran,Bantamweight,"Crystal Lake, Illinois",United States,Male,47
/fighter/Sarah-Moras-61600,61600,Sarah Moras,Cheesecake,1988-04-30,67.0,135.0,Toshido Mixed Martial Arts,Bantamweight,"Kelowna, British Columbia",Canada,Female,37
/fighter/Derek-Downey-12234,12234,Derek Downey,The Gentleman,1980-04-27,74.0,185.0,Victory MMA,Middleweight,"Orem, Utah",United States,Male,45
/fighter/Travis-Lutter-4586,4586,Travis Lutter,The Serial Killer,1973-12-05,74.0,185.0,Lion's Den Dallas,Middleweight,"Dallas, Texas",United States,Male,51
/fighter/Mike-Rio-54833,54833,Mike Rio,The Wolverine,1981-07-06,70.0,155.0,Zen Jiu-Jitsu,Lightweight,"Miami, Florida",United States,Male,43
/fighter/Brock-Jardine-36630,36630,Brock Jardine,The Machine,1985-07-10,71.0,170.0,The Pit Elevated Fight Team,Welterweight,"Orem, Utah",United States,Male,39
